dteday,season,year,month,hr,holiday,one_of_week,workingday,weather_situation,temp,atemp,humidity,casual,registered,count_cr
2011-07-24,Fall,2011,Jul,4,0,Sunday,0,Clear,0.78,0.7576,0.66,1,5,6
2011-07-24,Fall,2011,Jul,5,0,Sunday,0,Clear,0.78,0.7576,0.66,5,3,8
2011-07-24,Fall,2011,Jul,6,0,Sunday,0,Misty,0.8,0.7879,0.63,9,13,22
2011-07-24,Fall,2011,Jul,7,0,Sunday,0,Clear,0.8,0.7727,0.59,6,29,35
2011-07-24,Fall,2011,Jul,8,0,Sunday,0,Clear,0.82,0.7879,0.56,22,82,104
2011-07-24,Fall,2011,Jul,9,0,Sunday,0,Clear,0.82,0.7879,0.56,42,112,154
2011-07-24,Fall,2011,Jul,10,0,Sunday,0,Clear,0.86,0.8182,0.5,61,165,226
2011-07-24,Fall,2011,Jul,11,0,Sunday,0,Clear,0.84,0.803,0.53,74,169,243
2011-07-24,Fall,2011,Jul,12,0,Sunday,0,Clear,0.9,0.8636,0.45,85,161,246
2011-07-24,Fall,2011,Jul,13,0,Sunday,0,Clear,0.86,0.803,0.47,90,162,252
2011-07-24,Fall,2011,Jul,14,0,Sunday,0,Clear,0.86,0.8182,0.5,79,204,283
2011-07-24,Fall,2011,Jul,15,0,Sunday,0,Clear,0.9,0.8485,0.42,68,170,238
2011-07-24,Fall,2011,Jul,16,0,Sunday,0,Clear,0.9,0.8485,0.42,62,187,249
2011-07-24,Fall,2011,Jul,17,0,Sunday,0,Clear,0.9,0.8333,0.39,75,174,249
2011-07-24,Fall,2011,Jul,18,0,Sunday,0,Clear,0.88,0.8182,0.42,67,176,243
2011-07-24,Fall,2011,Jul,19,0,Sunday,0,Clear,0.86,0.803,0.47,70,170,240
2011-07-24,Fall,2011,Jul,20,0,Sunday,0,Clear,0.84,0.7879,0.49,52,143,195
2011-07-24,Fall,2011,Jul,21,0,Sunday,0,Clear,0.8,0.7879,0.63,42,111,153
2011-07-24,Fall,2011,Jul,22,0,Sunday,0,Clear,0.78,0.7576,0.66,23,75,98
2011-07-24,Fall,2011,Jul,23,0,Sunday,0,Misty,0.76,0.7273,0.7,13,37,50
2011-07-25,Fall,2011,Jul,0,0,Monday,1,Misty,0.76,0.7273,0.7,17,17,34
2011-07-25,Fall,2011,Jul,1,0,Monday,1,Misty,0.76,0.7424,0.75,4,8,12
2011-07-25,Fall,2011,Jul,2,0,Monday,1,Misty,0.74,0.7121,0.79,3,3,6
2011-07-25,Fall,2011,Jul,3,0,Monday,1,Clear,0.74,0.7121,0.79,2,2,4
2011-07-25,Fall,2011,Jul,4,0,Monday,1,Clear,0.72,0.7121,0.84,0,6,6
2011-07-25,Fall,2011,Jul,5,0,Monday,1,Clear,0.72,0.7121,0.84,2,22,24
2011-07-25,Fall,2011,Jul,6,0,Monday,1,Misty,0.72,0.7121,0.84,7,100,107
2011-07-25,Fall,2011,Jul,7,0,Monday,1,Misty,0.74,0.7121,0.79,20,257,277
2011-07-25,Fall,2011,Jul,8,0,Monday,1,Misty,0.76,0.7424,0.75,34,353,387
2011-07-25,Fall,2011,Jul,9,0,Monday,1,Clear,0.8,0.803,0.66,11,124,135
2011-07-25,Fall,2011,Jul,10,0,Monday,1,Clear,0.82,0.803,0.59,30,54,84
2011-07-25,Fall,2011,Jul,11,0,Monday,1,Misty,0.84,0.8333,0.59,24,83,107
2011-07-25,Fall,2011,Jul,12,0,Monday,1,Misty,0.84,0.8333,0.59,17,50,67
2011-07-25,Fall,2011,Jul,13,0,Monday,1,Misty,0.74,0.7121,0.74,14,64,78
2011-07-25,Fall,2011,Jul,14,0,Monday,1,Misty,0.72,0.697,0.79,28,62,90
2011-07-25,Fall,2011,Jul,15,0,Monday,1,Clear,0.7,0.6667,0.84,16,96,112
2011-07-25,Fall,2011,Jul,16,0,Monday,1,Clear,0.7,0.6667,0.84,37,161,198
2011-07-25,Fall,2011,Jul,17,0,Monday,1,Clear,0.72,0.697,0.74,48,437,485
2011-07-25,Fall,2011,Jul,18,0,Monday,1,Clear,0.74,0.7121,0.74,60,473,533
2011-07-25,Fall,2011,Jul,19,0,Monday,1,Clear,0.74,0.697,0.7,62,324,386
2011-07-25,Fall,2011,Jul,20,0,Monday,1,Clear,0.72,0.697,0.74,55,247,302
2011-07-25,Fall,2011,Jul,21,0,Monday,1,Clear,0.7,0.6667,0.84,41,153,194
2011-07-25,Fall,2011,Jul,22,0,Monday,1,Clear,0.7,0.6667,0.84,13,112,125
2011-07-25,Fall,2011,Jul,23,0,Monday,1,Clear,0.7,0.6667,0.84,23,64,87
2011-07-26,Fall,2011,Jul,0,0,Tuesday,1,Clear,0.7,0.6667,0.79,8,20,28
2011-07-26,Fall,2011,Jul,1,0,Tuesday,1,Clear,0.7,0.6667,0.79,6,6,12
2011-07-26,Fall,2011,Jul,2,0,Tuesday,1,Clear,0.68,0.6364,0.89,1,6,7
2011-07-26,Fall,2011,Jul,3,0,Tuesday,1,Clear,0.68,0.6364,0.89,2,2,4
2011-07-26,Fall,2011,Jul,4,0,Tuesday,1,Clear,0.68,0.6364,0.88,0,6,6
2011-07-26,Fall,2011,Jul,5,0,Tuesday,1,Clear,0.66,0.5909,0.89,3,24,27
2011-07-26,Fall,2011,Jul,6,0,Tuesday,1,Clear,0.68,0.6364,0.83,2,108,110
2011-07-26,Fall,2011,Jul,7,0,Tuesday,1,Clear,0.72,0.6818,0.66,30,288,318
2011-07-26,Fall,2011,Jul,8,0,Tuesday,1,Clear,0.74,0.6818,0.55,32,392,424
2011-07-26,Fall,2011,Jul,9,0,Tuesday,1,Clear,0.76,0.6818,0.4,25,162,187
2011-07-26,Fall,2011,Jul,10,0,Tuesday,1,Clear,0.8,0.697,0.31,42,96,138
2011-07-26,Fall,2011,Jul,11,0,Tuesday,1,Clear,0.82,0.7121,0.3,49,102,151
2011-07-26,Fall,2011,Jul,12,0,Tuesday,1,Clear,0.84,0.7273,0.28,25,122,147
2011-07-26,Fall,2011,Jul,13,0,Tuesday,1,Clear,0.84,0.7273,0.32,43,139,182
2011-07-26,Fall,2011,Jul,14,0,Tuesday,1,Clear,0.86,0.7424,0.3,46,101,147
2011-07-26,Fall,2011,Jul,15,0,Tuesday,1,Clear,0.88,0.7576,0.28,49,114,163
2011-07-26,Fall,2011,Jul,16,0,Tuesday,1,Clear,0.86,0.7576,0.36,41,213,254
2011-07-26,Fall,2011,Jul,17,0,Tuesday,1,Clear,0.86,0.7576,0.36,72,465,537
2011-07-26,Fall,2011,Jul,18,0,Tuesday,1,Clear,0.84,0.7424,0.39,68,478,546
2011-07-26,Fall,2011,Jul,19,0,Tuesday,1,Clear,0.82,0.7424,0.43,69,329,398
2011-07-26,Fall,2011,Jul,20,0,Tuesday,1,Clear,0.8,0.7273,0.46,47,243,290
2011-07-26,Fall,2011,Jul,21,0,Tuesday,1,Clear,0.78,0.7121,0.49,45,222,267
2011-07-26,Fall,2011,Jul,22,0,Tuesday,1,Clear,0.76,0.697,0.55,27,131,158
2011-07-26,Fall,2011,Jul,23,0,Tuesday,1,Clear,0.76,0.7121,0.58,18,71,89
2011-07-27,Fall,2011,Jul,0,0,Wednesday,1,Misty,0.78,0.7121,0.52,19,26,45
2011-07-27,Fall,2011,Jul,1,0,Wednesday,1,Clear,0.78,0.7121,0.49,1,9,10
2011-07-27,Fall,2011,Jul,2,0,Wednesday,1,Clear,0.76,0.697,0.52,1,5,6
2011-07-27,Fall,2011,Jul,3,0,Wednesday,1,Clear,0.72,0.6667,0.58,0,4,4
2011-07-27,Fall,2011,Jul,4,0,Wednesday,1,Clear,0.72,0.6667,0.51,1,3,4
2011-07-27,Fall,2011,Jul,5,0,Wednesday,1,Clear,0.7,0.6515,0.54,0,18,18
2011-07-27,Fall,2011,Jul,6,0,Wednesday,1,Clear,0.7,0.6515,0.54,4,119,123
2011-07-27,Fall,2011,Jul,7,0,Wednesday,1,Clear,0.72,0.6667,0.48,34,313,347
2011-07-27,Fall,2011,Jul,8,0,Wednesday,1,Clear,0.74,0.6667,0.42,28,405,433
2011-07-27,Fall,2011,Jul,9,0,Wednesday,1,Clear,0.76,0.6667,0.35,27,189,216
2011-07-27,Fall,2011,Jul,10,0,Wednesday,1,Clear,0.78,0.6818,0.33,32,82,114
2011-07-27,Fall,2011,Jul,11,0,Wednesday,1,Clear,0.8,0.697,0.31,42,94,136
2011-07-27,Fall,2011,Jul,12,0,Wednesday,1,Clear,0.82,0.7121,0.3,37,132,169
2011-07-27,Fall,2011,Jul,13,0,Wednesday,1,Clear,0.84,0.7273,0.3,29,151,180
2011-07-27,Fall,2011,Jul,14,0,Wednesday,1,Clear,0.84,0.7273,0.28,20,107,127
2011-07-27,Fall,2011,Jul,15,0,Wednesday,1,Clear,0.86,0.7424,0.26,37,103,140
2011-07-27,Fall,2011,Jul,16,0,Wednesday,1,Clear,0.86,0.7273,0.25,40,228,268
2011-07-27,Fall,2011,Jul,17,0,Wednesday,1,Clear,0.84,0.7121,0.26,81,491,572
2011-07-27,Fall,2011,Jul,18,0,Wednesday,1,Clear,0.82,0.7121,0.28,78,463,541
2011-07-27,Fall,2011,Jul,19,0,Wednesday,1,Clear,0.8,0.697,0.29,87,288,375
2011-07-27,Fall,2011,Jul,20,0,Wednesday,1,Clear,0.76,0.6818,0.45,55,239,294
2011-07-27,Fall,2011,Jul,21,0,Wednesday,1,Clear,0.74,0.6667,0.48,49,196,245
2011-07-27,Fall,2011,Jul,22,0,Wednesday,1,Clear,0.72,0.6667,0.48,37,143,180
2011-07-27,Fall,2011,Jul,23,0,Wednesday,1,Clear,0.74,0.6667,0.45,16,93,109
2011-07-28,Fall,2011,Jul,0,0,Thursday,1,Clear,0.7,0.6515,0.51,14,31,45
2011-07-28,Fall,2011,Jul,1,0,Thursday,1,Clear,0.72,0.6667,0.51,3,26,29
2011-07-28,Fall,2011,Jul,2,0,Thursday,1,Clear,0.72,0.6667,0.54,2,5,7
2011-07-28,Fall,2011,Jul,3,0,Thursday,1,Clear,0.72,0.6667,0.54,0,5,5
2011-07-28,Fall,2011,Jul,4,0,Thursday,1,Clear,0.7,0.6515,0.61,0,6,6
2011-07-28,Fall,2011,Jul,5,0,Thursday,1,Clear,0.7,0.6515,0.65,1,26,27
2011-07-28,Fall,2011,Jul,6,0,Thursday,1,Clear,0.7,0.6515,0.7,6,110,116
2011-07-28,Fall,2011,Jul,7,0,Thursday,1,Clear,0.72,0.6818,0.7,27,278,305
2011-07-28,Fall,2011,Jul,8,0,Thursday,1,Clear,0.74,0.697,0.66,47,409,456
2011-07-28,Fall,2011,Jul,9,0,Thursday,1,Clear,0.78,0.7424,0.59,21,189,210
2011-07-28,Fall,2011,Jul,10,0,Thursday,1,Clear,0.8,0.7576,0.55,30,86,116
2011-07-28,Fall,2011,Jul,11,0,Thursday,1,Clear,0.84,0.8182,0.56,41,113,154
2011-07-28,Fall,2011,Jul,12,0,Thursday,1,Clear,0.84,0.803,0.53,35,151,186
2011-07-28,Fall,2011,Jul,13,0,Thursday,1,Clear,0.86,0.803,0.47,26,126,152
2011-07-28,Fall,2011,Jul,14,0,Thursday,1,Misty,0.84,0.7879,0.49,27,111,138
2011-07-28,Fall,2011,Jul,15,0,Thursday,1,Clear,0.86,0.8182,0.5,22,124,146
2011-07-28,Fall,2011,Jul,16,0,Thursday,1,Clear,0.86,0.803,0.47,42,214,256
2011-07-28,Fall,2011,Jul,17,0,Thursday,1,Clear,0.84,0.803,0.53,45,423,468
2011-07-28,Fall,2011,Jul,18,0,Thursday,1,Clear,0.84,0.8182,0.56,55,428,483
2011-07-28,Fall,2011,Jul,19,0,Thursday,1,Clear,0.82,0.803,0.59,37,285,322
2011-07-28,Fall,2011,Jul,20,0,Thursday,1,Clear,0.8,0.7879,0.63,41,229,270
2011-07-28,Fall,2011,Jul,21,0,Thursday,1,Clear,0.78,0.7576,0.66,31,165,196
2011-07-28,Fall,2011,Jul,22,0,Thursday,1,Clear,0.76,0.7273,0.7,25,149,174
2011-07-28,Fall,2011,Jul,23,0,Thursday,1,Clear,0.76,0.7424,0.75,28,95,123
2011-07-29,Fall,2011,Jul,0,0,Friday,1,Clear,0.74,0.7121,0.79,12,45,57
2011-07-29,Fall,2011,Jul,1,0,Friday,1,Clear,0.74,0.7121,0.79,12,22,34
2011-07-29,Fall,2011,Jul,2,0,Friday,1,Clear,0.74,0.7121,0.79,3,10,13
2011-07-29,Fall,2011,Jul,3,0,Friday,1,Clear,0.74,0.7121,0.79,2,9,11
2011-07-29,Fall,2011,Jul,4,0,Friday,1,Clear,0.72,0.7121,0.84,2,4,6
2011-07-29,Fall,2011,Jul,5,0,Friday,1,Clear,0.72,0.7121,0.84,4,23,27
2011-07-29,Fall,2011,Jul,6,0,Friday,1,Misty,0.72,0.7121,0.84,7,83,90
2011-07-29,Fall,2011,Jul,7,0,Friday,1,Misty,0.74,0.7121,0.79,26,228,254
2011-07-29,Fall,2011,Jul,8,0,Friday,1,Misty,0.76,0.7727,0.77,30,354,384
2011-07-29,Fall,2011,Jul,9,0,Friday,1,Clear,0.86,0.803,0.47,28,151,179
2011-07-29,Fall,2011,Jul,10,0,Friday,1,Clear,0.9,0.8485,0.42,37,69,106
2011-07-29,Fall,2011,Jul,11,0,Friday,1,Clear,0.92,0.8788,0.4,43,118,161
2011-07-29,Fall,2011,Jul,12,0,Friday,1,Clear,0.96,0.8636,0.31,40,95,135
2011-07-29,Fall,2011,Jul,13,0,Friday,1,Clear,0.94,0.8333,0.31,42,114,156
2011-07-29,Fall,2011,Jul,14,0,Friday,1,Clear,0.96,0.8636,0.3,34,114,148
2011-07-29,Fall,2011,Jul,15,0,Friday,1,Clear,0.96,0.8636,0.3,40,129,169
2011-07-29,Fall,2011,Jul,16,0,Friday,1,Clear,0.96,0.8636,0.3,35,198,233
2011-07-29,Fall,2011,Jul,17,0,Friday,1,Clear,0.96,0.8636,0.3,47,374,421
2011-07-29,Fall,2011,Jul,18,0,Friday,1,Clear,0.92,0.8636,0.37,49,313,362
2011-07-29,Fall,2011,Jul,19,0,Friday,1,Clear,0.9,0.8485,0.42,22,219,241
2011-07-29,Fall,2011,Jul,20,0,Friday,1,Clear,0.86,0.7879,0.41,53,153,206
2011-07-29,Fall,2011,Jul,21,0,Friday,1,Clear,0.82,0.7576,0.46,29,134,163
2011-07-29,Fall,2011,Jul,22,0,Friday,1,Clear,0.8,0.7424,0.49,47,127,174
2011-07-29,Fall,2011,Jul,23,0,Friday,1,Clear,0.78,0.7121,0.52,26,90,116
2011-07-30,Fall,2011,Jul,0,0,Saturday,0,Clear,0.76,0.697,0.55,60,73,133
2011-07-30,Fall,2011,Jul,1,0,Saturday,0,Clear,0.76,0.697,0.55,15,75,90
2011-07-30,Fall,2011,Jul,2,0,Saturday,0,Clear,0.76,0.697,0.55,11,31,42
2011-07-30,Fall,2011,Jul,3,0,Saturday,0,Clear,0.74,0.6818,0.62,18,25,43
2011-07-30,Fall,2011,Jul,4,0,Saturday,0,Clear,0.72,0.6818,0.66,4,6,10
2011-07-30,Fall,2011,Jul,5,0,Saturday,0,Clear,0.72,0.6818,0.7,4,9,13
2011-07-30,Fall,2011,Jul,6,0,Saturday,0,Clear,0.72,0.6818,0.7,6,18,24
2011-07-30,Fall,2011,Jul,7,0,Saturday,0,Clear,0.76,0.7273,0.66,3,39,42
2011-07-30,Fall,2011,Jul,8,0,Saturday,0,Clear,0.78,0.7424,0.59,27,87,114
2011-07-30,Fall,2011,Jul,9,0,Saturday,0,Clear,0.82,0.7576,0.46,49,125,174
2011-07-30,Fall,2011,Jul,10,0,Saturday,0,Clear,0.82,0.7424,0.41,79,182,261
2011-07-30,Fall,2011,Jul,11,0,Saturday,0,Clear,0.84,0.7424,0.36,111,206,317
2011-07-30,Fall,2011,Jul,12,0,Saturday,0,Clear,0.84,0.7273,0.32,111,230,341
2011-07-30,Fall,2011,Jul,13,0,Saturday,0,Clear,0.88,0.7576,0.29,125,183,308
2011-07-30,Fall,2011,Jul,14,0,Saturday,0,Clear,0.9,0.7879,0.29,112,193,305
2011-07-30,Fall,2011,Jul,15,0,Saturday,0,Clear,0.9,0.803,0.31,113,189,302
2011-07-30,Fall,2011,Jul,16,0,Saturday,0,Clear,0.9,0.7879,0.27,126,176,302
2011-07-30,Fall,2011,Jul,17,0,Saturday,0,Clear,0.9,0.7879,0.29,93,209,302
2011-07-30,Fall,2011,Jul,18,0,Saturday,0,Clear,0.88,0.7576,0.28,92,207,299
2011-07-30,Fall,2011,Jul,19,0,Saturday,0,Clear,0.74,0.6515,0.33,101,155,256
2011-07-30,Fall,2011,Jul,20,0,Saturday,0,Clear,0.82,0.7424,0.43,74,132,206
2011-07-30,Fall,2011,Jul,21,0,Saturday,0,Clear,0.8,0.7424,0.49,82,123,205
2011-07-30,Fall,2011,Jul,22,0,Saturday,0,Clear,0.78,0.7121,0.52,80,129,209
2011-07-30,Fall,2011,Jul,23,0,Saturday,0,Clear,0.76,0.697,0.55,63,114,177
2011-07-31,Fall,2011,Jul,0,0,Sunday,0,Clear,0.76,0.697,0.55,33,80,113
2011-07-31,Fall,2011,Jul,1,0,Sunday,0,Clear,0.74,0.6818,0.62,8,71,79
2011-07-31,Fall,2011,Jul,2,0,Sunday,0,Clear,0.74,0.697,0.66,19,48,67
2011-07-31,Fall,2011,Jul,3,0,Sunday,0,Clear,0.74,0.697,0.66,24,26,50
2011-07-31,Fall,2011,Jul,4,0,Sunday,0,Clear,0.72,0.6818,0.7,6,7,13
2011-07-31,Fall,2011,Jul,5,0,Sunday,0,Clear,0.72,0.6818,0.69,4,4,8
2011-07-31,Fall,2011,Jul,6,0,Sunday,0,Clear,0.74,0.697,0.7,5,8,13
2011-07-31,Fall,2011,Jul,7,0,Sunday,0,Clear,0.74,0.6818,0.58,19,26,45
2011-07-31,Fall,2011,Jul,8,0,Sunday,0,Clear,0.76,0.697,0.55,54,88,142
2011-07-31,Fall,2011,Jul,9,0,Sunday,0,Clear,0.8,0.7424,0.49,55,128,183
2011-07-31,Fall,2011,Jul,10,0,Sunday,0,Clear,0.84,0.7424,0.36,91,163,254
2011-07-31,Fall,2011,Jul,11,0,Sunday,0,Clear,0.86,0.7424,0.28,112,163,275
2011-07-31,Fall,2011,Jul,12,0,Sunday,0,Clear,0.9,0.7727,0.25,146,192,338
2011-07-31,Fall,2011,Jul,13,0,Sunday,0,Clear,0.9,0.7727,0.24,142,152,294
2011-07-31,Fall,2011,Jul,14,0,Sunday,0,Clear,0.9,0.7727,0.24,130,196,326
2011-07-31,Fall,2011,Jul,15,0,Sunday,0,Clear,0.92,0.7727,0.18,109,184,293
2011-07-31,Fall,2011,Jul,16,0,Sunday,0,Clear,0.92,0.7727,0.17,98,208,306
2011-07-31,Fall,2011,Jul,17,0,Sunday,0,Clear,0.92,0.7727,0.16,114,206,320
2011-07-31,Fall,2011,Jul,18,0,Sunday,0,Clear,0.86,0.7879,0.41,91,213,304
2011-07-31,Fall,2011,Jul,19,0,Sunday,0,Clear,0.8,0.7576,0.55,87,187,274
2011-07-31,Fall,2011,Jul,20,0,Sunday,0,Clear,0.8,0.7576,0.55,70,205,275
2011-07-31,Fall,2011,Jul,21,0,Sunday,0,Clear,0.78,0.7424,0.59,68,96,164
2011-07-31,Fall,2011,Jul,22,0,Sunday,0,Clear,0.74,0.697,0.7,25,71,96
2011-07-31,Fall,2011,Jul,23,0,Sunday,0,Clear,0.74,0.697,0.66,14,56,70
2011-08-01,Fall,2011,Aug,0,0,Monday,1,Clear,0.72,0.6818,0.7,7,22,29
2011-08-01,Fall,2011,Aug,1,0,Monday,1,Clear,0.72,0.697,0.74,5,12,17
2011-08-01,Fall,2011,Aug,2,0,Monday,1,Clear,0.7,0.6667,0.74,4,7,11
2011-08-01,Fall,2011,Aug,3,0,Monday,1,Clear,0.7,0.6667,0.79,0,4,4
2011-08-01,Fall,2011,Aug,4,0,Monday,1,Clear,0.66,0.6061,0.83,2,2,4
2011-08-01,Fall,2011,Aug,5,0,Monday,1,Clear,0.66,0.6061,0.83,2,24,26
2011-08-01,Fall,2011,Aug,6,0,Monday,1,Clear,0.66,0.6061,0.83,3,97,100
2011-08-01,Fall,2011,Aug,7,0,Monday,1,Clear,0.74,0.6818,0.62,24,258,282
2011-08-01,Fall,2011,Aug,8,0,Monday,1,Clear,0.8,0.7273,0.43,35,347,382
2011-08-01,Fall,2011,Aug,9,0,Monday,1,Clear,0.82,0.7424,0.41,27,139,166
2011-08-01,Fall,2011,Aug,10,0,Monday,1,Clear,0.86,0.7576,0.36,27,70,97
2011-08-01,Fall,2011,Aug,11,0,Monday,1,Clear,0.88,0.7727,0.32,53,66,119
2011-08-01,Fall,2011,Aug,12,0,Monday,1,Clear,0.9,0.803,0.33,53,115,168
2011-08-01,Fall,2011,Aug,13,0,Monday,1,Clear,0.9,0.803,0.31,38,112,150
2011-08-01,Fall,2011,Aug,14,0,Monday,1,Clear,0.92,0.8182,0.29,37,86,123
2011-08-01,Fall,2011,Aug,15,0,Monday,1,Clear,0.9,0.7879,0.27,52,77,129
2011-08-01,Fall,2011,Aug,16,0,Monday,1,Clear,0.9,0.7879,0.27,34,197,231
2011-08-01,Fall,2011,Aug,17,0,Monday,1,Clear,0.76,0.6818,0.45,69,445,514
2011-08-01,Fall,2011,Aug,18,0,Monday,1,Clear,0.78,0.697,0.43,68,475,543
2011-08-01,Fall,2011,Aug,19,0,Monday,1,Clear,0.74,0.6667,0.51,63,350,413
2011-08-01,Fall,2011,Aug,20,0,Monday,1,Clear,0.72,0.6818,0.62,49,256,305
2011-08-01,Fall,2011,Aug,21,0,Monday,1,Clear,0.7,0.6515,0.7,42,178,220
2011-08-01,Fall,2011,Aug,22,0,Monday,1,Clear,0.7,0.6515,0.7,21,116,137
2011-08-01,Fall,2011,Aug,23,0,Monday,1,Clear,0.68,0.6364,0.74,14,82,96
2011-08-02,Fall,2011,Aug,0,0,Tuesday,1,Clear,0.66,0.6212,0.74,11,18,29
2011-08-02,Fall,2011,Aug,1,0,Tuesday,1,Clear,0.66,0.6212,0.74,4,8,12
2011-08-02,Fall,2011,Aug,2,0,Tuesday,1,Clear,0.68,0.6364,0.69,2,6,8
2011-08-02,Fall,2011,Aug,3,0,Tuesday,1,Clear,0.66,0.6212,0.74,0,5,5
2011-08-02,Fall,2011,Aug,4,0,Tuesday,1,Clear,0.66,0.6212,0.74,0,10,10
2011-08-02,Fall,2011,Aug,5,0,Tuesday,1,Clear,0.66,0.6212,0.74,4,17,21
2011-08-02,Fall,2011,Aug,6,0,Tuesday,1,Clear,0.68,0.6364,0.69,12,105,117
2011-08-02,Fall,2011,Aug,7,0,Tuesday,1,Clear,0.72,0.6667,0.61,15,320,335
2011-08-02,Fall,2011,Aug,8,0,Tuesday,1,Clear,0.74,0.6818,0.58,37,398,435
2011-08-02,Fall,2011,Aug,9,0,Tuesday,1,Clear,0.78,0.697,0.46,31,182,213
2011-08-02,Fall,2011,Aug,10,0,Tuesday,1,Clear,0.82,0.7273,0.36,50,90,140
2011-08-02,Fall,2011,Aug,11,0,Tuesday,1,Clear,0.84,0.7273,0.32,32,96,128
2011-08-02,Fall,2011,Aug,12,0,Tuesday,1,Clear,0.86,0.7424,0.3,45,112,157
2011-08-02,Fall,2011,Aug,13,0,Tuesday,1,Clear,0.86,0.7424,0.3,50,153,203
2011-08-02,Fall,2011,Aug,14,0,Tuesday,1,Clear,0.9,0.7727,0.25,45,114,159
2011-08-02,Fall,2011,Aug,15,0,Tuesday,1,Clear,0.9,0.7727,0.25,48,120,168
2011-08-02,Fall,2011,Aug,16,0,Tuesday,1,Clear,0.9,0.7727,0.25,58,216,274
2011-08-02,Fall,2011,Aug,17,0,Tuesday,1,Misty,0.9,0.7879,0.27,63,493,556
2011-08-02,Fall,2011,Aug,18,0,Tuesday,1,Misty,0.86,0.7576,0.34,65,491,556
2011-08-02,Fall,2011,Aug,19,0,Tuesday,1,Misty,0.86,0.7576,0.36,85,369,454
2011-08-02,Fall,2011,Aug,20,0,Tuesday,1,Misty,0.82,0.7576,0.46,40,248,288
2011-08-02,Fall,2011,Aug,21,0,Tuesday,1,Clear,0.8,0.7424,0.52,53,201,254
2011-08-02,Fall,2011,Aug,22,0,Tuesday,1,Misty,0.78,0.7424,0.59,22,169,191
2011-08-02,Fall,2011,Aug,23,0,Tuesday,1,Misty,0.8,0.7424,0.49,29,103,132
2011-08-03,Fall,2011,Aug,0,0,Wednesday,1,Misty,0.8,0.7424,0.49,11,32,43
2011-08-03,Fall,2011,Aug,1,0,Wednesday,1,Misty,0.78,0.7121,0.52,7,9,16
2011-08-03,Fall,2011,Aug,2,0,Wednesday,1,Misty,0.78,0.7121,0.49,2,9,11
2011-08-03,Fall,2011,Aug,3,0,Wednesday,1,Misty,0.76,0.697,0.55,0,4,4
2011-08-03,Fall,2011,Aug,4,0,Wednesday,1,Misty,0.76,0.697,0.52,0,7,7
2011-08-03,Fall,2011,Aug,5,0,Wednesday,1,Misty,0.76,0.697,0.55,2,22,24
2011-08-03,Fall,2011,Aug,6,0,Wednesday,1,Light Snow,0.72,0.6818,0.66,9,101,110
2011-08-03,Fall,2011,Aug,7,0,Wednesday,1,Misty,0.74,0.6667,0.51,19,252,271
2011-08-03,Fall,2011,Aug,8,0,Wednesday,1,Misty,0.74,0.6667,0.51,29,408,437
2011-08-03,Fall,2011,Aug,9,0,Wednesday,1,Misty,0.74,0.6818,0.55,23,172,195
2011-08-03,Fall,2011,Aug,10,0,Wednesday,1,Light Snow,0.74,0.6818,0.58,9,59,68
2011-08-03,Fall,2011,Aug,11,0,Wednesday,1,Misty,0.74,0.6818,0.58,29,93,122
2011-08-03,Fall,2011,Aug,12,0,Wednesday,1,Light Snow,0.76,0.697,0.55,19,142,161
2011-08-03,Fall,2011,Aug,13,0,Wednesday,1,Misty,0.76,0.7121,0.58,37,107,144
2011-08-03,Fall,2011,Aug,14,0,Wednesday,1,Misty,0.76,0.7121,0.58,43,104,147
2011-08-03,Fall,2011,Aug,15,0,Wednesday,1,Misty,0.7,0.6667,0.79,31,87,118
2011-08-03,Fall,2011,Aug,16,0,Wednesday,1,Light Snow,0.68,0.6364,0.79,21,129,150
2011-08-03,Fall,2011,Aug,17,0,Wednesday,1,Misty,0.7,0.6667,0.79,47,378,425
2011-08-03,Fall,2011,Aug,18,0,Wednesday,1,Light Snow,0.7,0.6667,0.84,49,443,492
2011-08-03,Fall,2011,Aug,19,0,Wednesday,1,Light Snow,0.7,0.6667,0.84,51,270,321
2011-08-03,Fall,2011,Aug,20,0,Wednesday,1,Light Snow,0.7,0.6667,0.84,7,80,87
2011-08-03,Fall,2011,Aug,21,0,Wednesday,1,Misty,0.68,0.6364,0.89,7,81,88
2011-08-03,Fall,2011,Aug,22,0,Wednesday,1,Light Snow,0.68,0.6364,0.89,11,66,77
2011-08-03,Fall,2011,Aug,23,0,Wednesday,1,Misty,0.68,0.6364,0.89,4,52,56
2011-08-04,Fall,2011,Aug,0,0,Thursday,1,Misty,0.68,0.6364,0.89,2,15,17
2011-08-04,Fall,2011,Aug,1,0,Thursday,1,Misty,0.66,0.5909,0.94,3,14,17
2011-08-04,Fall,2011,Aug,2,0,Thursday,1,Misty,0.66,0.5909,0.94,2,5,7
2011-08-04,Fall,2011,Aug,3,0,Thursday,1,Light Snow,0.66,0.5909,0.94,0,3,3
2011-08-04,Fall,2011,Aug,4,0,Thursday,1,Misty,0.68,0.6364,0.89,0,7,7
2011-08-04,Fall,2011,Aug,5,0,Thursday,1,Misty,0.68,0.6364,0.89,3,17,20
2011-08-04,Fall,2011,Aug,6,0,Thursday,1,Misty,0.68,0.6364,0.89,7,90,97
2011-08-04,Fall,2011,Aug,7,0,Thursday,1,Misty,0.68,0.6364,0.89,11,271,282
